group	name	chemical formula	neutral mass	rt (min)	protocol	assertion value	assertion confidence
M9C_I14	trisacharide (raffinose)	C18H32O16	504.1690349	14.3	WoM	N	1
M9C_I14	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
M9C_I15	adenine	C5H5N5	135.0544952	5.2	WoM	N	1
M9C_I15	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
M9C_I15	cytidine	C9H13N3O5	243.0855205	8.25	WoM	N	1
M9C_I15	glutamate	C5H9NO4	147.0531578	13.95	WoM	N	1
M9C_I15	glutamine	C5H10N2O3	146.0691422	12.75	WoM	I	3
M9C_I15	guanine	C5H5N5O	151.0494098	8.42	WoM	N	1
M9C_I15	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
M9C_I15	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	N	1
M9C_I15	inosine	C10H12N4O5	268.0807695	7.42	WoM	N	1
M9C_I15	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
M9C_I15	leucine	C6H13NO2	131.0946287	8.5	WoM	I	4
M9C_I15	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
M9C_I15	N-acetyl-L-phenylalanine	C11H13NO3	207.0895433	4.3	WoM	E	3
M9C_I15	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	2
M9C_I15	ornithine	C5H12N2O2	132.0898776	13.55	WoM	I	3
M9C_I15	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	N	1
M9C_I15	proline	C5H9NO2	115.0633285	9.35	WoM	I	2
M9C_I15	thymidine	C10H14N2O5	242.0902716	3.02	WoM	N	1
M9C_I15	thymine	C5H6N2O2	126.0429274	2.93	WoM	N	1
M9C_I15	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	N	1
M9C_I15	tyrosine	C9H11NO3	181.0738932	10.62	WoM	N	1
M9C_I15	uracil	C4H4N2O2	112.0272774	3.5	WoM	I	5
M9C_I15	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
M9C_I15	xanthine	C5H4N4O2	152.0334254	6.9	WoM	N	1
M9C_I15	betaine	C5H11NO2	117.0789786	7.35	WoM	I	2
M9C_I15	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
M9C_I15	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	I	3
M9C_I15	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	4
M9C_I15	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	4
M9C_I15	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
M9C_I15	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
M9C_I15	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	2
M9C_I15	lactate	C3H6O3	90.03169405	8.05	WoM	N	1
M9C_I15	valine	C5H11NO2	117.0789786	9.58	WoM	I	4
M9C_I15	succinate	C4H6O4	118.0266087	13.85	WoM	N	1
M9C_I15	niacin	C6H5NO2	123.0320284	6.82	WoM	N	1
M9C_I15	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	N	1
M9C_I15	salicylate	C7H6O3	138.0316941	2.8	WoM	N	1
M9C_I15	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
M9C_I15	citrulline	C6H13N3O3	175.0956913	13.57	WoM	I	3
M9C_I15	mannitol	C6H14O6	182.0790382	10.2	WoM	I	2
M9C_I15	(acetylglutamate)	C7H11NO5	189.0637225	14.35	WoM	N	1
M9C_I15	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
M9C_I15	2'-deoxyuridine	C9H12N2O5	228.0746215	3.75	WoM	N	1
M9C_I15	2'-deoxyguanosine	C10H13N5O4	267.0967539	7.83	WoM	N	1
M9C_I15	trisacharide (raffinose)	C18H32O16	504.1690349	14.3	WoM	N	1
M9C_I15	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
M9C_I16	adenine	C5H5N5	135.0544952	5.2	WoM	I	2
M9C_I16	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	5
M9C_I16	cytidine	C9H13N3O5	243.0855205	8.25	WoM	I	5
M9C_I16	glutamate	C5H9NO4	147.0531578	13.95	WoM	I	4
M9C_I16	glutamine	C5H10N2O3	146.0691422	12.75	WoM	I	3
M9C_I16	guanine	C5H5N5O	151.0494098	8.42	WoM	N	1
M9C_I16	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	5
M9C_I16	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	E	3
M9C_I16	inosine	C10H12N4O5	268.0807695	7.42	WoM	I	5
M9C_I16	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
M9C_I16	leucine	C6H13NO2	131.0946287	8.5	WoM	I	4
M9C_I16	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
M9C_I16	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	1
M9C_I16	ornithine	C5H12N2O2	132.0898776	13.55	WoM	I	3
M9C_I16	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	N	1
M9C_I16	proline	C5H9NO2	115.0633285	9.35	WoM	I	3
M9C_I16	thymidine	C10H14N2O5	242.0902716	3.02	WoM	I	5
M9C_I16	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	5
M9C_I16	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	N	1
M9C_I16	tyrosine	C9H11NO3	181.0738932	10.62	WoM	I	2
M9C_I16	uracil	C4H4N2O2	112.0272774	3.5	WoM	E	3
M9C_I16	uric acid	C5H4N4O3	168.02834	11.9	WoM	N	1
M9C_I16	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	5
M9C_I16	xanthine	C5H4N4O2	152.0334254	6.9	WoM	E	3
M9C_I16	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	2
M9C_I16	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
M9C_I16	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
M9C_I16	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
M9C_I16	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	5
M9C_I16	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	1
M9C_I16	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
M9C_I16	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	I	5
M9C_I16	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	2
M9C_I16	lactate	C3H6O3	90.03169405	8.05	WoM	N	1
M9C_I16	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
M9C_I16	succinate	C4H6O4	118.0266087	13.85	WoM	I	2
M9C_I16	niacin	C6H5NO2	123.0320284	6.82	WoM	N	1
M9C_I16	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	I	2
M9C_I16	salicylate	C7H6O3	138.0316941	2.8	WoM	N	1
M9C_I16	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
M9C_I16	citrulline	C6H13N3O3	175.0956913	13.57	WoM	I	3
M9C_I16	mannitol	C6H14O6	182.0790382	10.2	WoM	I	2
M9C_I16	(acetylglutamate)	C7H11NO5	189.0637225	14.35	WoM	N	1
M9C_I16	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
M9C_I16	2'-deoxyuridine	C9H12N2O5	228.0746215	3.75	WoM	I	5
M9C_I16	2'-deoxyguanosine	C10H13N5O4	267.0967539	7.83	WoM	I	5
M9C_I16	trisacharide (raffinose)	C18H32O16	504.1690349	14.3	WoM	N	1
M9C_I16	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
R2A_ctr	adenine	C5H5N5	135.0544952	5.2	WoM	D	1
R2A_ctr	adenosine	C10H13N5O4	267.0967539	5.3	WoM	D	1
R2A_ctr	guanine	C5H5N5O	151.0494098	8.42	WoM	D	1
R2A_ctr	guanosine	C10H13N5O5	283.0916685	9.3	WoM	D	1
R2A_ctr	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	D	1
R2A_ctr	isoleucine	C6H13NO2	131.0946287	8.08	WoM	D	1
R2A_ctr	leucine	C6H13NO2	131.0946287	8.5	WoM	D	1
R2A_ctr	methionine	C5H11NO2S	149.0510496	9.15	WoM	D	1
R2A_ctr	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	D	1
R2A_ctr	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	D	1
R2A_ctr	proline	C5H9NO2	115.0633285	9.35	WoM	D	1
R2A_ctr	threonine	C4H9NO3	119.0582432	12	WoM	D	1
R2A_ctr	thymine	C5H6N2O2	126.0429274	2.93	WoM	D	1
R2A_ctr	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	D	1
R2A_ctr	tyrosine	C9H11NO3	181.0738932	10.6	WoM	D	1
R2A_ctr	uridine	C9H12N2O6	244.0695361	5.75	WoM	D	1
R2A_ctr	creatinine	C4H7N3O	113.0589119	5.5	WoM	D	1
R2A_ctr	betaine	C5H11NO2	117.0789786	7.35	WoM	D	1
R2A_ctr	ectoine	C6H10N2O2	142.0742276	10.01	WoM	D	1
R2A_ctr	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	D	1
R2A_ctr	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	D	1
R2A_ctr	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	D	1
R2A_ctr	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	D	1
R2A_ctr	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	D	1
R2A_ctr	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	D	1
R2A_ctr	alanine	C3H7NO2	89.04767847	11.75	WoM	D	1
R2A_ctr	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	D	1
R2A_ctr	serine	C3H7NO3	105.0425931	13.3	WoM	D	1
R2A_ctr	valine	C5H11NO2	117.0789786	9.58	WoM	D	1
R2A_ctr	asparagine	C4H8N2O3	132.0534921	13.23	WoM	D	1
R2A_ctr	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	D	1
R2A_ctr	mannitol	C6H14O6	182.0790382	10.2	WoM	D	1
R2A_ctr	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	D	1
R2A_I01	adenine	C5H5N5	135.0544952	5.2	WoM	I	5
R2A_I01	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	5
R2A_I01	guanine	C5H5N5O	151.0494098	8.42	WoM	I	3
R2A_I01	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	4
R2A_I01	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	5
R2A_I01	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
R2A_I01	leucine	C6H13NO2	131.0946287	8.5	WoM	I	4
R2A_I01	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
R2A_I01	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	1
R2A_I01	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	4
R2A_I01	proline	C5H9NO2	115.0633285	9.35	WoM	I	5
R2A_I01	threonine	C4H9NO3	119.0582432	12	WoM	I	2
R2A_I01	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	5
R2A_I01	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	2
R2A_I01	tyrosine	C9H11NO3	181.0738932	10.6	WoM	I	4
R2A_I01	uracil	C4H4N2O2	112.0272774	3.5	WoM	N	1
R2A_I01	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	4
R2A_I01	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I01	betaine	C5H11NO2	117.0789786	7.35	WoM	I	5
R2A_I01	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I01	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	I	2
R2A_I01	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I01	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	5
R2A_I01	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	I	1
R2A_I01	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	I	2
R2A_I01	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	3
R2A_I01	alanine	C3H7NO2	89.04767847	11.75	WoM	I	4
R2A_I01	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	I	4
R2A_I01	serine	C3H7NO3	105.0425931	13.3	WoM	I	3
R2A_I01	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
R2A_I01	asparagine	C4H8N2O3	132.0534921	13.23	WoM	I	3
R2A_I01	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
R2A_I01	mannitol	C6H14O6	182.0790382	10.2	WoM	I	3
R2A_I01	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	3
R2A_I01	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
R2A_I02	adenine	C5H5N5	135.0544952	5.2	WoM	N	1
R2A_I02	adenosine	C10H13N5O4	267.0967539	5.3	WoM	E	1
R2A_I02	galactinol	C12H22O11	342.1162115	15.75	WoM	N	1
R2A_I02	glutamine	C5H10N2O3	146.0691422	12.75	WoM	E	2
R2A_I02	guanine	C5H5N5O	151.0494098	8.42	WoM	E	1
R2A_I02	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I02	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	E	1
R2A_I02	inosine	C10H12N4O5	268.0807695	7.42	WoM	N	1
R2A_I02	isoleucine	C6H13NO2	131.0946287	8.08	WoM	N	1
R2A_I02	leucine	C6H13NO2	131.0946287	8.5	WoM	N	1
R2A_I02	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
R2A_I02	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	1
R2A_I02	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	E	1
R2A_I02	proline	C5H9NO2	115.0633285	9.35	WoM	N	1
R2A_I02	threonine	C4H9NO3	119.0582432	12	WoM	N	1
R2A_I02	thymidine	C10H14N2O5	242.0902716	3.02	WoM	N	1
R2A_I02	thymine	C5H6N2O2	126.0429274	2.93	WoM	N	1
R2A_I02	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	E	1
R2A_I02	tyrosine	C9H11NO3	181.0738932	10.6	WoM	N	1
R2A_I02	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
R2A_I02	xanthine	C5H4N4O2	152.0334254	6.9	WoM	N	1
R2A_I02	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	1
R2A_I02	betaine	C5H11NO2	117.0789786	7.35	WoM	E	1
R2A_I02	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I02	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
R2A_I02	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	1
R2A_I02	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	E	1
R2A_I02	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	E	2
R2A_I02	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I02	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	N	1
R2A_I02	alanine	C3H7NO2	89.04767847	11.75	WoM	N	1
R2A_I02	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	N	1
R2A_I02	serine	C3H7NO3	105.0425931	13.3	WoM	N	1
R2A_I02	valine	C5H11NO2	117.0789786	9.58	WoM	N	1
R2A_I02	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	N	1
R2A_I02	asparagine	C4H8N2O3	132.0534921	13.23	WoM	N	1
R2A_I02	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
R2A_I02	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
R2A_I02	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
R2A_I03	adenine	C5H5N5	135.0544952	5.2	WoM	I	5
R2A_I03	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	5
R2A_I03	guanine	C5H5N5O	151.0494098	8.42	WoM	I	3
R2A_I03	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	4
R2A_I03	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	5
R2A_I03	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
R2A_I03	leucine	C6H13NO2	131.0946287	8.5	WoM	I	4
R2A_I03	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
R2A_I03	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	1
R2A_I03	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	4
R2A_I03	proline	C5H9NO2	115.0633285	9.35	WoM	I	5
R2A_I03	threonine	C4H9NO3	119.0582432	12	WoM	I	3
R2A_I03	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	4
R2A_I03	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	2
R2A_I03	tyrosine	C9H11NO3	181.0738932	10.6	WoM	I	4
R2A_I03	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	4
R2A_I03	xylitol	C5H12O5	152.0684735	8.5	WoM	N	1
R2A_I03	creatinine	C4H7N3O	113.0589119	5.5	WoM	I	2
R2A_I03	betaine	C5H11NO2	117.0789786	7.35	WoM	I	5
R2A_I03	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I03	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	I	2
R2A_I03	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I03	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	5
R2A_I03	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	I	1
R2A_I03	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I03	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	3
R2A_I03	alanine	C3H7NO2	89.04767847	11.75	WoM	I	4
R2A_I03	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	I	4
R2A_I03	serine	C3H7NO3	105.0425931	13.3	WoM	I	3
R2A_I03	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
R2A_I03	asparagine	C4H8N2O3	132.0534921	13.23	WoM	I	3
R2A_I03	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
R2A_I03	mannitol	C6H14O6	182.0790382	10.2	WoM	I	3
R2A_I03	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	3
R2A_I04	adenine	C5H5N5	135.0544952	5.2	WoM	I	2
R2A_I04	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	3
R2A_I04	galactinol	C12H22O11	342.1162115	15.75	WoM	N	1
R2A_I04	glutamine	C5H10N2O3	146.0691422	12.75	WoM	E	1
R2A_I04	guanine	C5H5N5O	151.0494098	8.42	WoM	I	1
R2A_I04	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I04	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	N	1
R2A_I04	isoleucine	C6H13NO2	131.0946287	8.08	WoM	N	1
R2A_I04	leucine	C6H13NO2	131.0946287	8.5	WoM	N	1
R2A_I04	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
R2A_I04	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	N	1
R2A_I04	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	E	1
R2A_I04	proline	C5H9NO2	115.0633285	9.35	WoM	E	1
R2A_I04	threonine	C4H9NO3	119.0582432	12	WoM	N	1
R2A_I04	thymidine	C10H14N2O5	242.0902716	3.02	WoM	N	1
R2A_I04	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	3
R2A_I04	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	E	1
R2A_I04	tyrosine	C9H11NO3	181.0738932	10.6	WoM	N	1
R2A_I04	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
R2A_I04	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	1
R2A_I04	betaine	C5H11NO2	117.0789786	7.35	WoM	E	1
R2A_I04	ectoine	C6H10N2O2	142.0742276	10.01	WoM	E	1
R2A_I04	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	E	1
R2A_I04	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	1
R2A_I04	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
R2A_I04	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	E	2
R2A_I04	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I04	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	N	1
R2A_I04	alanine	C3H7NO2	89.04767847	11.75	WoM	N	1
R2A_I04	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	N	1
R2A_I04	serine	C3H7NO3	105.0425931	13.3	WoM	N	1
R2A_I04	valine	C5H11NO2	117.0789786	9.58	WoM	N	1
R2A_I04	asparagine	C4H8N2O3	132.0534921	13.23	WoM	N	1
R2A_I04	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
R2A_I04	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
R2A_I04	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
R2A_I05	adenine	C5H5N5	135.0544952	5.2	WoM	I	3
R2A_I05	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
R2A_I05	guanine	C5H5N5O	151.0494098	8.42	WoM	I	1
R2A_I05	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I05	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	N	1
R2A_I05	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	3
R2A_I05	leucine	C6H13NO2	131.0946287	8.5	WoM	I	3
R2A_I05	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
R2A_I05	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	N	1
R2A_I05	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	N	1
R2A_I05	proline	C5H9NO2	115.0633285	9.35	WoM	N	1
R2A_I05	threonine	C4H9NO3	119.0582432	12	WoM	I	2
R2A_I05	thymine	C5H6N2O2	126.0429274	2.93	WoM	N	1
R2A_I05	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	N	1
R2A_I05	tyrosine	C9H11NO3	181.0738932	10.6	WoM	N	1
R2A_I05	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
R2A_I05	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I05	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I05	ectoine	C6H10N2O2	142.0742276	10.01	WoM	E	1
R2A_I05	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	E	3
R2A_I05	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I05	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
R2A_I05	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
R2A_I05	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I05	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	N	1
R2A_I05	alanine	C3H7NO2	89.04767847	11.75	WoM	I	3
R2A_I05	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	N	1
R2A_I05	serine	C3H7NO3	105.0425931	13.3	WoM	I	3
R2A_I05	valine	C5H11NO2	117.0789786	9.58	WoM	I	3
R2A_I05	asparagine	C4H8N2O3	132.0534921	13.23	WoM	I	3
R2A_I05	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
R2A_I05	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
R2A_I05	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
R2A_I06	adenine	C5H5N5	135.0544952	5.2	WoM	I	5
R2A_I06	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	5
R2A_I06	guanine	C5H5N5O	151.0494098	8.42	WoM	I	3
R2A_I06	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	3
R2A_I06	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	5
R2A_I06	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	4
R2A_I06	leucine	C6H13NO2	131.0946287	8.5	WoM	I	2
R2A_I06	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	4
R2A_I06	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	3
R2A_I06	ornithine	C5H12N2O2	132.0898776	13.55	WoM	N	1
R2A_I06	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	3
R2A_I06	proline	C5H9NO2	115.0633285	9.35	WoM	N	1
R2A_I06	threonine	C4H9NO3	119.0582432	12	WoM	I	2
R2A_I06	thymine	C5H6N2O2	126.0429274	2.93	WoM	N	1
R2A_I06	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	N	1
R2A_I06	tyrosine	C9H11NO3	181.0738932	10.6	WoM	N	1
R2A_I06	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	4
R2A_I06	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I06	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I06	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I06	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
R2A_I06	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I06	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	5
R2A_I06	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
R2A_I06	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I06	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	3
R2A_I06	alanine	C3H7NO2	89.04767847	11.75	WoM	N	1
R2A_I06	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	N	1
R2A_I06	serine	C3H7NO3	105.0425931	13.3	WoM	I	3
R2A_I06	valine	C5H11NO2	117.0789786	9.58	WoM	I	3
